hall_id,name,hall_vibe,catering,parking_facility,transport_access,bridal_room,guest_flow,pricing_detail,service_etc,disadvantage,in_guarantee,,,,,
1132,서울대학교 이라운지,"넓은 유리 통창을 통해 관악산 전경을 감상할 수 있는 밝은 홀, 층고가 높아 개방감이 뛰어남","뷔페 스타일이며, 신선한 재료 사용과 다양한 메뉴 제공, 식대: 68000",주차 공간이 충분하여 하객 주차에 용이함,"서울대입구역에서 버스로 10분 거리, 버스 배차 간격이 촘촘함",신부대기실이 넓고 화사하여 사진 촬영에 좋음,하객들이 자유롭게 이동할 수 있는 넓고 직관적인 동선,"전체적으로 합리적인 패키지 제공, 추가비용 없이 알찬 구성, 가격: 380만원",친절한 직원들이 예식 전후로 꼼꼼히 챙겨줌,겨울철에는 관악산 지역의 눈길이 미끄러울 수 있음,350,,,,,
1132,서울대학교 이라운지,"층고가 높은 밝은 단독홀, 전체적으로 따뜻한 조명 연출","다양한 메뉴와 고급스러운 플레이팅, 식대: 65000","건물 내 주차 가능하며, 발렛 서비스 지원","서울대입구역 도보 15분 거리, 셔틀버스 운행","넓고 편안한 공간으로, 신부의 긴장을 풀어주는 역할",복잡하지 않고 한눈에 들어오는 동선으로 하객 이동이 편리,"경쟁력 있는 가격대, 추가 혜택이 다양함",서비스가 전문적이며 손님 응대가 뛰어남,대관료가 계절에 따라 변동될 수 있음,350,,,,,
1132,서울대학교 이라운지,"여유로운 분위기의 단독홀, 유리창 너머 자연경관이 돋보임","프리미엄 뷔페로 유명하며, 신선도와 맛이 뛰어남, 식대: 70000",주차장이 넓고 접근성이 좋음,"서울대입구역 인근, 버스 이용 시 편리함",모던하고 세련된 스타일의 신부대기실,하객들이 자연스럽게 이동 가능한 넓은 공간,"기본 패키지에 다양한 옵션 포함, 가격 대비 만족도 높음",상냥하고 프로페셔널한 직원들 덕분에 진행이 매끄러움,"산 중턱에 위치해 있어, 교통 혼잡 시 접근이 어려울 수 있음",350,,,,,
1133,서울 바이더그린,"숲 속의 아늑한 분위기를 주는 밝은 야외홀, 층고 높아 개방감 있음","식대: 80000, 브런치 스타일의 다양한 음식 제공, 신선한 재료 사용",주차 공간이 넉넉하며 외부 주차료 무료 제공,"양재역에서 차로 10분 거리, 대중교통은 다소 불편","헤어 메이크업 서비스 포함, 편안한 분위기",하객 동선이 비교적 간단하고 효율적,"대관료 650만원, 플라워 데코레이션 포함, 가격 합리적",직원들이 친절하고 신속하게 응대함,피로연 공간이 좁아 혼잡할 수 있음,120,,,,,
1133,서울 바이더그린,"자연을 느낄 수 있는 밝은 홀, 높은 층고로 개방감 제공","식대: 95000, 셰프가 직접 요리하는 코스 요리 제공, 고급스러운 맛",주차 공간이 넉넉하고 주차비 무료,"강남역에서 셔틀버스 제공, 접근성 우수",신부대기실이 넓고 편안함,하객 동선이 명확하여 혼잡하지 않음,"대관료 720만원, 다양한 패키지 옵션 제공, 가격 경쟁력 있음",서비스가 세심하고 배려 깊음,비가 오는 날에는 야외 공간 사용이 제한적임,150,,,,,
1133,서울 바이더그린,"밝고 자연 친화적인 홀, 높은 층고가 웅장함을 더함","식대: 90000, 현지 식재료로 만든 유기농 메뉴, 높은 만족도",내부 주차장과 외부 주차장이 모두 넓어 편리함,양재역과 가까워 대중교통 접근성 양호,신부대기실이 고급스럽고 프라이빗함,동선이 명확하고 하객 이동이 수월함,"대관료 700만원, 플라워 장식 포함, 합리적인 가격",직원들이 전문적이고 친절함,주변에 음식점이 부족하여 외부 조달 필요,130,,,,,
1134,용인 ict밸리컨벤션,"어두운 컨벤션 스타일, 높은 층고로 개방감 갖춤","뷔페 메뉴가 다양하며, 식사 만족도가 높음, 식대: 73000","넓은 주차 공간, 1,300대 주차 가능",기흥역과 인접하며 셔틀버스 제공,꽃장식이 많아 화려한 느낌,하객 동선이 비교적 깔끔함,"대관료 790만원, 할인 시 650만원",상담 시 친절하고 세심함,역세권이 아니라 자차가 필수,300,,,,,
1134,용인 ict밸리컨벤션,"밝고 넓은 홀, 높은 층고로 웅장함","정가 식대 73,000원, 음식 퀄리티가 우수함","1,300대 주차 가능, 주차 스트레스 없음","기흥역 셔틀버스 제공, 접근성 좋음",브라이덜 샤워 테이블 있어 편리,하객 동선이 명확하게 구분됨,가격 대비 서비스 우수,직원들이 매우 친절하며 전문적,셔틀버스가 다소 붐빌 수 있음,350,,,,,
1134,용인 ict밸리컨벤션,"어두운 홀로 고급스러운 분위기, 9m 층고","뷔페가 다양하고 맛있다는 평, 식대: 66000","주차 공간 넉넉, 무료 주차 가능",기흥역 셔틀버스가 수시로 운행,신부대기실 장식이 화려하고 아늑함,하객 동선이 잘 정리되어 있음,모든 비용이 투명하게 공개됨,서비스 수준이 높고 친절함,위치가 다소 외진 편,280,,,,,
1135,광명무역센터컨벤션,"고급스럽고 현대적인 느낌, 층고가 높고 웅장함","식대 92,000원, 신선한 해산물과 다양한 디저트가 인기",주차공간이 충분하여 주차 편리,"광명역에서 도보 10분, 버스 접근성 좋음","넓고 아늑한 신부대기실, 프라이버시 보장",하객들이 편리하게 이동 가능,"대관료 1,300만원, 시즌별 할인 있음",직원들이 친절하며 세심한 서비스 제공,비용이 다소 높아 예산에 부담이 될 수 있음,300,,,,,
1135,광명무역센터컨벤션,"밝고 세련된 느낌, 넓은 공간과 높은 층고","식대 98,000원, 고급 한식과 양식 제공",주차 공간 넉넉함,"광명역 인근, 대중교통으로 이동 용이","모던한 인테리어의 신부대기실, 편안한 분위기",하객 동선이 자연스럽고 효율적,"대관료 1,500만원, 조기 예약 시 추가 혜택",서비스가 전문적이며 고객 맞춤형,인기 있는 날짜는 예약이 어려움,300,,,,,
1135,광명무역센터컨벤션,"현대적이고 화려한 인테리어, 넓은 공간감","식대 90,000원, 다채로운 메뉴로 좋은 평가",주차 공간이 넓고 무료 제공,"광명역 도보 8분, 접근성 양호","신부대기실이 넓고 쾌적함, 자연채광 훌륭",동선이 체계적으로 잘 짜여져 있음,"대관료 1,450만원, 다양한 추가 옵션 가능",상담 시 친절하고 전문적임,비용이 비교적 높은 편,300,,,,,
1136,강변 웨딩스퀘어 그레이스홀,층고가 낮고 조명도 다소 어두운 홀,"식사 가짓수가 적고 맛은 보통 수준, 식대: 75000",주차 공간이 협소하여 대중교통 이용 권장,강변역에서 도보로 10분 거리,신부대기실이 아늑하지만 약간 좁음,식장과 연회장이 한 층에 있어 동선이 간결함,대관료가 상대적으로 저렴하고 경쟁력 있는 가격,스태프들이 친절하고 행사 진행이 매끄러움,"층고가 낮아 답답한 느낌이 있고, 주차가 불편함",200,,,,,
1136,강변 웨딩스퀘어 그레이스홀,홀 내부가 어두워 사진이 잘 나오지 않을 수 있음,"식사는 평균적이며 특별히 인상적이지 않음, 식대: 75000",주차 공간 부족으로 주차 대행 서비스 필요,강변역에서 가까워 접근성은 좋음,신부대기실 인테리어가 고급스러움,동선이 명확하여 하객들이 쉽게 이동 가능,패키지 옵션 선택 시 비용 절감 가능,직원들이 친절하고 요청사항을 잘 반영해 줌,홀 내부의 조명이 어두워 사진 촬영 시 어려움이 있음,200,,,,,
1136,강변 웨딩스퀘어 그레이스홀,낮은 층고로 인해 웅장함은 덜하지만 아늑한 분위기,"식사의 질은 보통 수준, 식대: 75000",주차 공간이 협소하여 인근 주차장 이용 필요,강변역에서 도보 거리로 접근 가능,신부대기실이 작지만 프라이빗함,하객 동선이 편리하여 혼잡하지 않음,식대와 대관료 모두 합리적인 편,상담 중 태블릿으로 여러 옵션을 제시해 줌,층고와 조명으로 인해 전체적인 느낌이 다소 어두움,200,,,,,
1137,서현 더메리든,밝고 현대적인 느낌의 홀로, 천장이 낮아 아늑한 분위기,식사 메뉴가 다양하고 퀄리티가 높은 편, 식대: 87000,주차 공간이 넉넉하지 않아 이중주차 필요,서현역에서 도보로 3분 거리로 매우 가까움,작지만 아늑한 신부대기실,입장 동선이 명확하여 혼잡하지 않음,기본 패키지에 모든 것이 포함되어 있음,직원들이 매우 친절하고 세심한 서비스 제공,주차 공간 부족으로 인한 불편함,200,,,
1137,서현 더메리든,자연광이 잘 들어오는 밝은 홀로, 높은 층고 덕에 개방감이 있음,메뉴가 다양하고 맛있으며 채식 옵션도 제공됨, 식대: 92000,주차 공간이 협소하여 대중교통 이용 권장,서현역에서 가까워 접근성이 좋음,화이트 톤의 신부대기실로 화사함,하객들이 쉽게 이동할 수 있는 동선 설계,패키지는 합리적 가격에 제공됨,직원이 친절하고 이벤트 진행이 매끄러움,비좁은 주차장으로 불편할 수 있음,200,,,
1137,서현 더메리든,고급스러운 느낌의 밝은 홀로, 층고가 높아 웅장함,음식 맛과 서비스가 뛰어나며 음료가 다양함, 식대: 88000,주차장이 넓지 않으나 인근 공영주차장 사용 가능,서현역에서 도보로 접근 가능,안락한 분위기의 신부대기실,하객 동선이 간단하고 효율적임,견적이 명확하고 추가 비용이 적음,친절한 서비스와 함께 세심한 안내 제공,주차 공간 부족으로 인한 불편함,200,,,
1138,인천 라마다송도 다빈치홀,높은 층고와 세련된 조명으로 고급스러운 어두운 분위기,"전문 셰프의 한식 코스 요리 제공, 식대: 98000","건물 뒤편에도 추가 주차 공간 제공, 주차 편리","동춘역 도보 7분 거리, 인천 지하철 접근성 우수",신부대기실에서 곧바로 메인 홀로 이어지는 동선,하객 동선이 간단하고 분리가 잘 되어 있음,"대관료 적정, 식대는 다소 높음","직원들이 세심한 서비스 제공, 작은 요청도 신속히 대응",주변에 식당과 카페가 부족하여 대기 시 불편할 수 있음,220,,,,,
1138,인천 라마다송도 다빈치홀,낮은 조명과 높은 천장으로 우아한 느낌을 주는 홀,"뷔페식 제공, 다양하고 신선한 재료 사용, 식대: 95000",주차장 공간이 넉넉하여 대형 차량도 주차 가능,동춘역과 가까워 대중교통 이용이 용이,신부대기실의 고급스러운 인테리어와 편안한 소파,하객 동선이 자연스러워 동시 입장 가능,"식대와 대관료 합리적, 다양한 패키지 옵션 제공","상냥하고 예의 바른 직원들, 빠른 피드백 제공",주차장이 지하에 있어 가끔 혼잡함,200,,,,,
1138,인천 라마다송도 다빈치홀,"웅장하고 어두운 홀, 높은 층고로 인한 탁 트인 느낌","코스 요리와 뷔페 선택 가능, 신선한 해산물 포함, 식대: 92000",주차 공간이 넓어 주차 스트레스가 적음,"동춘역에서 셔틀버스 제공, 접근성 매우 좋음",신부대기실에서 바로 홀로 연결되는 편리한 구조,하객 동선이 단순하여 혼잡 없이 진행 가능,적절한 가격에 다양한 추가 옵션 선택 가능,직원들의 친절함과 전문성이 돋보임,주변에 대형 쇼핑몰이 없어 대기 중 쇼핑이 불가,230,,,,,
1139,건설회관 셀럽앤어셈,"모던한 인테리어의 밝은 홀, 층고가 적당하여 아늑함","신선한 재료 사용, 식대: 98000",주차 공간이 넉넉하지만 보증인원에 비해 다소 부족함,강남역과 가까워 대중교통 접근성 좋음,"모던한 신부대기실, 프라이빗한 공간",동선이 깔끔하고 혼잡하지 않음,"기본 패키지에 추가 옵션이 많음, 가격이 유동적임",친절한 직원들, 세심한 서비스,주변에 대체 주차장이 부족함,250,,,,
1139,건설회관 셀럽앤어셈,아름다운 조명과 높은 천장으로 화려한 분위기,"다양한 메뉴 선택 가능, 식대: 97000",주차시설이 잘 되어 있으나 주차 안내 부족,교통편이 좋고 안내 표지판 잘 되어 있음,아늑하고 고급스러운 신부대기실,하객 동선이 직관적이고 편리함,"가격 대비 높은 퀄리티, 추가 비용 없음",직원들이 친절하고 대응이 빠름,주차비가 다소 비쌈,250,,,,,
1139,건설회관 셀럽앤어셈,"유럽풍의 고풍스러운 인테리어, 넓고 밝은 홀","케이터링이 훌륭하고 음식 평이 좋음, 식대: 99000",주차 공간이 넉넉하지만 안내 부족으로 혼란 있음,"지하철역에서 도보로 10분 거리, 셔틀버스 운행","프라이빗한 신부대기실, 자연 채광 좋음",하객 동선이 명확하여 편리함,가격이 합리적이며 패키지 구성이 잘 되어 있음,서비스가 훌륭하고 세심함,주차 공간이 멀어 조금 불편함,250,,,,,
1140,영등포 웨스턴베니비스,"고풍스럽고 우아한 분위기, 층고가 높아 웅장함","메뉴 구성이 고급스럽고 만족도가 높음, 식대: 135000",주차장 접근성은 다소 불편하지만 인근 주차타워와 제휴,"영등포역에서 도보 7분, 주요 도로와 가까움","클래식한 인테리어, 신부 전용 드레스룸 제공",하객 동선이 간결하고 명확함,"비용이 예상보다 높았으나, 추가 서비스가 포함되어 합리적임",상담부터 결혼식 당일까지 세심한 케어와 친절함,주차 공간이 협소하여 혼잡함,210,,,,,
1140,영등포 웨스턴베니비스,"따뜻한 조명과 높은 천장, 아늑한 분위기","식사 메뉴가 다양하고 퀄리티가 높음, 식대: 138000","주차 공간 협소, 인근 공영주차장 이용 권장","영등포구청역에서 도보 4분, 접근성 우수함","우아한 대기실, 개인 공간 확보 가능",하객 동선이 잘 정리되어있어 효율적,"가격이 다소 비싼 편이나, 서비스와 퀄리티로 보상됨",직원들이 매우 친절하고 세심한 배려가 돋보임,주차 불편으로 인한 하객 불만 발생,220,,,,,
